packet_id,hop_index,sender,receiver,queue_enter_at,first_difs_start_at,successful_tx_start_at,ack_at,queue_delay,access_delay,tx_ack_delay,hop_delay,difs_starts,competition_attempts,selected_backoff_slots,consumed_backoff_slots,backoff_freezes,retries
704,0,0,1,0.0,0.0,0.00025,0.004606,0.0,0.00025,0.004356,0.004606,1,1,10,10,0,0
704,1,1,2,0.004606,0.004606,0.004856,0.009212,0.0,0.0002500000000000002,0.004356,0.004606,1,1,10,10,0,0
704,2,2,3,0.009212,0.009212,0.009461999999999991,0.01381799999999999,0.0,0.00024999999999999155,0.004355999999999999,0.00460599999999999,1,1,10,10,0,0
704,3,3,4,0.01381799999999999,0.01381799999999999,0.014067999999999982,0.018423999999999982,0.0,0.00024999999999999155,0.0043560000000000005,0.004605999999999992,1,1,10,10,0,0
